t,x,y,z,psi,u,v,w,r,x_d,y_d,z_d,psi_d,tau_u,tau_v,tau_w,tau_r
0.0,0.0,0.0,-3.0,1.5707963267948966,0.0,-0.0,-0.0,-0.0,0.0,0.0,-3.0,0.0,6.6366638933401745e-15,-35.0,0.9809999999999945,-10.0
0.0,0.0,0.0,-3.0,1.5707963267948966,0.0,-0.0,-0.0,-0.0,0.0,0.0,-3.0,0.0,6.6366638933401745e-15,-35.0,0.9809999999999945,-10.0
0.019999999999999574,6.086956521739194e-05,-2.5996301017790107e-15,-2.999998293913044,1.5695463266881262,2.282608419837397e-06,-0.003043477214673981,8.530434780773533e-05,-0.06250000555731261,0.012566333866211372,2.6318906587108337e-05,-3.0,0.004188790204786302,0.6252825272557277,-35.0,0.9619771304388696,-10.0
0.019999999999999574,6.086956521739194e-05,-2.5996301017790107e-15,-2.999998293913044,1.5695463266881262,2.282608419837397e-06,-0.003043477214673981,8.530434780773533e-05,-0.06250000555731261,0.012566333866211372,2.6318906587108337e-05,-3.0,0.004188790204786302,0.6252825272557277,-35.0,0.9619771304388696,-10.0
0.040000000000000924,0.000365218703059624,1.0113600667004329e-06,-2.9999897965615125,1.563296326232396,0.0001220888175430434,-0.015216959463682705,0.0004248675765650134,-0.3125000229380609,0.02513244724431242,0.00010527516455816066,-3.0,0.008377580409572975,1.9506271941975188,-35.0,0.8844631391220341,-10.0
0.040000000000000924,0.000365218703059624,1.0113600667004329e-06,-2.9999897965615125,1.563296326232396,0.0001220888175430434,-0.015216959463682705,0.0004248675765650134,-0.3125000229380609,0.02513244724431242,0.00010527516455816066,-3.0,0.008377580409572975,1.9506271941975188,-35.0,0.8844631391220341,-10.0
0.0600000000000005,0.0009130737678152746,7.992582594314074e-06,-2.9999747420021023,1.5520463262323965,0.0007241400841166405,-0.027384946391857946,0.0007527279705099588,-0.5624999999415277,0.03769811965005813,0.00023686738855166478,-3.0,0.012566370614359274,4.065317272014604,-35.0,0.802428052164446,-10.0
0.0600000000000005,0.0009130737678152746,7.992582594314074e-06,-2.9999747420021023,1.5520463262323965,0.0007241400841166405,-0.027384946391857946,0.0007527279705099588,-0.5624999999415277,0.03769811965005813,0.00023686738855166478,-3.0,0.012566370614359274,4.065317272014604,-35.0,0.802428052164446,-10.0
0.08000000000000007,0.0017046001432894453,2.970878849765755e-05,-2.999953677325355,1.5357963262323961,0.002181186714565969,-0.039529761299036036,0.0010532338373669958,-0.8124999999914342,0.05026313060694412,0.0004210932696588898,-3.0,0.01675516081914558,7.0467326667825905,-35.0,0.7196079564746176,-10.0
0.08000000000000007,0.0017046001432894453,2.970878849765755e-05,-2.999953677325355,1.5357963262323961,0.002181186714565969,-0.039529761299036036,0.0010532338373669958,-0.8124999999914342,0.05026313060694412,0.0004210932696588898,-3.0,0.01675516081914558,7.0467326667825905,-35.0,0.7196079564746176,-10.0
0.09999999999999964,0.0027403619173660162,7.932558641330803e-05,-2.999927174575367,1.514546326232396,0.004895211499774583,-0.05161294165415573,0.001325137499397222,-1.0625000000080338,0.06282725965007066,0.0006579495754635012,-3.0,0.02094395102393188,10.955192965301313,-35.0,0.6368555292571703,-10.0
0.09999999999999964,0.0027403619173660162,7.932558641330803e-05,-2.999927174575367,1.514546326232396,0.004895211499774583,-0.05161294165415573,0.001325137499397222,-1.0625000000080338,0.06282725965007066,0.0006579495754635012,-3.0,0.02094395102393188,10.955192965301313,-35.0,0.6368555292571703,-10.0
0.120000000000001,0.004009382627981825,0.00017177564422211065,-2.999896031289217,1.4885463262323961,0.009083698548673844,-0.06296201565689125,0.0015571643074974162,-1.3000000000238108,0.07539028633001305,0.0009474321501001803,-3.0,0.02513274122871855,15.828722600010432,-35.0,0.5572856635634853,-10.0
0.120000000000001,0.004009382627981825,0.00017177564422211065,-2.999896031289217,1.4885463262323961,0.009083698548673844,-0.06296201565689125,0.0015571643074974162,-1.3000000000238108,0.07539028633001305,0.0009474321501001803,-3.0,0.02513274122871855,15.828722600010432,-35.0,0.5572856635634853,-10.0
0.14000000000000057,0.005526645865140707,0.0003320939771392758,-2.999860568409633,1.4575463262323964,0.015496878192240313,-0.07468571438343156,0.0017731439792001424,-1.5499999999922722,0.08795199021668536,0.0012895359143249019,-3.0,0.02932153143350485,21.674538658762014,-35.0,0.4764217463163316,-10.0
0.14000000000000057,0.005526645865140707,0.0003320939771392758,-2.999860568409633,1.4575463262323964,0.015496878192240313,-0.07468571438343156,0.0017731439792001424,-1.5499999999922722,0.08795199021668536,0.0012895359143249019,-3.0,0.02932153143350485,21.674538658762014,-35.0,0.4764217463163316,-10.0
0.16000000000000014,0.007310009944693208,0.0005947766070481409,-2.999821175554624,1.4212963262323957,0.02485781160956127,-0.08661963925658506,0.0019696427504545255,-1.8124999999963354,0.10051215090321455,0.0016842548656071932,-3.0,0.03351032163829115,28.48850917666156,-35.0,0.3953664967634012,-10.0
0.16000000000000014,0.007310009944693208,0.0005947766070481409,-2.999821175554624,1.4212963262323957,0.02485781160956127,-0.08661963925658506,0.0019696427504545255,-1.8124999999963354,0.10051215090321455,0.0016842548656071932,-3.0,0.03351032163829115,28.48850917666156,-35.0,0.3953664967634012,-10.0
0.17999999999999972,0.00935516246638502,0.0009891095675008416,-2.9997786094270302,1.3800463262323959,0.03694363639245958,-0.09734550214487987,0.0021283063796895263,-2.0624999999907407,0.11307054800980343,0.0021315820782323858,-3.0,0.037699111843077455,35.0,-35.0,0.318622009684451,-8.8723188596662
0.17999999999999972,0.00935516246638502,0.0009891095675008416,-2.9997786094270302,1.3800463262323959,0.03694363639245958,-0.09734550214487987,0.0021283063796895263,-2.0624999999907407,0.11307054800980343,0.0021315820782323858,-3.0,0.037699111843077455,35.0,-35.0,0.318622009684451,-8.8723188596662
0.1999999999999993,0.011674331280532135,0.0015514468227512464,-2.999733426392481,1.3339372863749377,0.05232799994076224,-0.10720088585301794,0.002259151727468378,-2.305451992860717,0.12562696118759842,0.0026315097034248502,-3.0,0.04188790204786375,35.0,-35.0,0.24474906315628697,-4.427079707048631
0.1999999999999993,0.011674331280532135,0.0015514468227512464,-2.999733426392481,1.3339372863749377,0.05232799994076224,-0.10720088585301794,0.002259151727468378,-2.305451992860717,0.12562696118759842,0.0026315097034248502,-3.0,0.04188790204786375,35.0,-35.0,0.24474906315628697,-4.427079707048631
0.22000000000000064,0.014266180970051036,0.002294368515126785,-2.9996862404617928,1.2840584189744,0.06972220160734768,-0.11534903109204372,0.002359296534404365,-2.493943370036244,0.138181170122557,0.003184028969486219,-3.0,0.04607669225265043,35.0,-35.0,0.174974584932726,-0.5570430794054491
