t,x,y,z,psi,u,v,w,r,x_d,y_d,z_d,psi_d,tau_u,tau_v,tau_w,tau_r
0.0,0.0,0.0,-3.0,1.5707963267948966,0.0,-0.0,-0.0,-0.0,0.0,0.0,-3.0,1.192112518739087,35.0,-33.74999999999999,0.9809999999999945,-10.0
0.0,0.0,0.0,-3.0,1.5707963267948966,0.0,-0.0,-0.0,-0.0,0.0,0.0,-3.0,1.192112518739087,35.0,-33.74999999999999,0.9809999999999945,-10.0
0.019999999999999574,5.869565217651328e-05,6.086956521488515e-05,-2.999998293913044,1.5695463266881262,0.0030456783013645384,-0.002932498991444358,8.530434780773533e-05,-0.06250000555731261,0.003333333333333262,0.008377555910807582,-2.9999989033776897,1.1921095051531465,35.0,-35.0,0.986157643964416,-9.79119997961549
0.019999999999999574,5.869565217651328e-05,6.086956521488515e-05,-2.999998293913044,1.5695463266881262,0.0030456783013645384,-0.002932498991444358,8.530434780773533e-05,-0.06250000555731261,0.003333333333333262,0.008377555910807582,-2.9999989033776897,1.1921095051531465,35.0,-35.0,0.986157643964416,-9.79119997961549
0.040000000000000924,0.00035442386548984687,0.0003651412567933009,-2.999989754508447,1.5633224262422338,0.015282893927509792,-0.014714866792867876,0.0004269702298387301,-0.31119502236019886,0.006666666666666821,0.016754964829541613,-2.9999956135155688,1.1921004641743007,35.0,-35.0,0.9346580752775535,-6.512715560042774
0.040000000000000924,0.00035442386548984687,0.0003651412567933009,-2.999989754508447,1.5633224262422338,0.015282893927509792,-0.014714866792867876,0.0004269702298387301,-0.31119502236019886,0.006666666666666821,0.016754964829541613,-2.9999956135155688,1.1921004641743007,35.0,-35.0,0.9346580752775535,-6.512715560042774
0.0600000000000005,0.0008943116866269656,0.0009122061768527356,-2.9999744444412286,1.5526127359999133,0.02771422273710843,-0.026623626556835856,0.0007655033609221817,-0.5354845121015788,0.010000000000000082,0.02513207976670542,-2.9999901304280687,1.1920853951394408,35.0,-35.0,0.878984811144377,-3.4138675189339205
0.0600000000000005,0.0008943116866269656,0.0009122061768527356,-2.9999744444412286,1.5526127359999133,0.02771422273710843,-0.026623626556835856,0.0007655033609221817,-0.5354845121015788,0.010000000000000082,0.02513207976670542,-2.9999901304280687,1.1920853951394408,35.0,-35.0,0.878984811144377,-3.4138675189339205
0.08000000000000007,0.0016801341584988167,0.0017002626420509533,-2.999952729227859,1.5390340447902169,0.04040356673297123,-0.03826109437357443,0.0010857606684844257,-0.6789345604963417,0.013333333333333345,0.03350875373796275,-2.99998245413924,1.192064296943266,35.0,-34.32973815572643,0.8225804182502527,-1.2453502126034963
0.08000000000000007,0.0016801341584988167,0.0017002626420509533,-2.999952729227859,1.5390340447902169,0.04040356673297123,-0.03826109437357443,0.0010857606684844257,-0.6789345604963417,0.013333333333333345,0.03350875373796275,-2.99998245413924,1.192064296943266,35.0,-34.32973815572643,0.8225804182502527,-1.2453502126034963
