t,x,y,z,psi,u,v,w,r,x_d,y_d,z_d,psi_d,tau_u,tau_v,tau_w,tau_r
0.0,0.0,0.0,-3.0,1.5707963267948966,0.0,-0.0,-0.0,-0.0,0.0,0.0,-3.0,0.7853981633974483,16.755160819145562,-16.755160819145562,0.9809999999999945,-7.853981633974483
0.0,0.0,0.0,-3.0,1.5707963267948966,0.0,-0.0,-0.0,-0.0,0.0,0.0,-3.0,0.7853981633974483,16.755160819145562,-16.755160819145562,0.9809999999999945,-7.853981633974483
0.019999999999999574,2.9139410121327043e-05,2.9139410119180048e-05,-2.999998293913044,1.5698145788004707,0.001457828423548444,-0.0014561119705980947,8.530434780773534e-05,-0.049087369964148746,0.008377574284877317,0.008377555910807582,-3.0,0.7853948735172888,16.922057135409208,-16.888928189331263,0.9775451739137813,-7.112821341647732
0.019999999999999574,2.9139410121327043e-05,2.9139410119180048e-05,-2.999998293913044,1.5698145788004707,0.001457828423548444,-0.0014561119705980947,8.530434780773534e-05,-0.049087369964148746,0.008377574284877317,0.008377555910807582,-3.0,0.7853948735172888,16.922057135409208,-16.888928189331263,0.9775451739137813,-7.112821341647732
0.03999999999999915,0.00017509797799854202,0.000175097865038808,-2.9999897694866546,1.5649984851105607,0.0073245754763446745,-0.007271163273779298,0.0004262213194605735,-0.240804699309411,0.016755111821615164,0.016754964829540867,-3.0,0.7853850037324983,16.975343505976923,-16.77883607696579,0.9636953843879374,-4.193934217165165
0.03999999999999915,0.00017509797799854202,0.000175097865038808,-2.9999897694866546,1.5649984851105607,0.0073245754763446745,-0.007271163273779298,0.0004262213194605735,-0.240804699309411,0.016755111821615164,0.016754964829540867,-3.0,0.7853850037324983,16.975343505976923,-16.77883607696579,0.9636953843879374,-4.193934217165165
0.05999999999999872,0.0004386105869200129,0.00043861142020003166,-2.999974468832602,1.5569908409788162,0.01331060913528248,-0.0130392307662426,0.0007650327026320625,-0.40038220657231854,0.025132575862235267,0.025132079766704677,-3.0,0.7853685536101284,17.076918628613235,-16.609144632918355,0.9497604127097619,-1.725295155833292
0.05999999999999872,0.0004386105869200129,0.00043861142020003166,-2.999974468832602,1.5569908409788162,0.01331060913528248,-0.0130392307662426,0.0007650327026320625,-0.40038220657231854,0.025132575862235267,0.025132079766704677,-3.0,0.7853685536101284,17.076918628613235,-16.609144632918355,0.9497604127097619,-1.725295155833292
0.08000000000000007,0.0008194696848128339,0.0008194803395031185,-2.9999524884453916,1.5471948097551733,0.019407862027332037,-0.018671263446126886,0.0010990193605175946,-0.48980156111688117,0.03350992965908248,0.03350875373796275,-3.0,0.7853455224285562,17.203516484368002,-16.405448886102455,0.9358514367140818,-0.29121097443423505
0.08000000000000007,0.0008194696848128339,0.0008194803395031185,-2.9999524884453916,1.5471948097551733,0.019407862027332037,-0.018671263446126886,0.0010990193605175946,-0.48980156111688117,0.03350992965908248,0.03350875373796275,-3.0,0.7853455224285562,17.203516484368002,-16.405448886102455,0.9358514367140818,-0.29121097443423505
0.09999999999999964,0.001317436260888754,0.0013174789484239752,-2.9999239252187455,1.536715392209059,0.0256236159884209,-0.02415268843662443,0.001428161332306388,-0.5239708773323217,0.04188713646498302,0.04188483976671377,-3.0,0.7853159091774201,17.335858352851428,-16.186705513041378,0.9219716771763768,0.32088980848853144
0.09999999999999964,0.001317436260888754,0.0013174789484239752,-2.9999239252187455,1.536715392209059,0.0256236159884209,-0.02415268843662443,0.001428161332306388,-0.5239708773323217,0.04188713646498302,0.04188483976671377,-3.0,0.7853159091774201,17.335858352851428,-16.186705513041378,0.9219716771763768,0.32088980848853144
0.11999999999999922,0.0019322526243437702,0.0019323626761860461,-2.999888875859948,1.5261668817735927,0.03194927281075623,-0.02948608998944181,0.0017524679398750465,-0.5274255216996276,0.0502641595334101,0.050260190886674626,-3.0,0.7852797125575316,17.46358684986989,-15.963614118670051,0.908123178903693,0.47289452616642613
0.11999999999999922,0.0019322526243437702,0.0019323626761860461,-2.999888875859948,1.5261668817735927,0.03194927281075623,-0.02948608998944181,0.0017524679398750465,-0.5274255216996276,0.0502641595334101,0.050260190886674626,-3.0,0.7852797125575316,17.46358684986989,-15.963614118670051,0.908123178903693,0.47289452616642613
0.1399999999999988,0.002651994063938571,0.0026522117294679906,-2.999848073424215,1.515777972223714,0.037762963786245815,-0.03412420838402756,0.002040121786661686,-0.5194454775114504,0.05864096211864215,0.058634660144456154,-3.0,0.7852369309807601,17.607790867631653,-15.76270507647605,0.8955969641388966,0.4517157576027522
0.1399999999999988,0.002651994063938571,0.0026522117294679906,-2.999848073424215,1.515777972223714,0.037762963786245815,-0.03412420838402756,0.002040121786661686,-0.5194454775114504,0.05864096211864215,0.058634660144456154,-3.0,0.7852369309807601,17.607790867631653,-15.76270507647605,0.8955969641388966,0.4517157576027522
0.16000000000000014,0.0034939010983484333,0.003494278321331107,-2.9998006503518213,1.5056314143052738,0.044579077825520716,-0.03946371095902956,0.0023711536196735494,-0.5073278959279807,0.0670175074759255,0.06700810060214303,-3.0,0.7851875625698927,17.7058612638598,-15.529560435933027,0.8811701140085852,0.3659830270993787
0.16000000000000014,0.0034939010983484333,0.003494278321331107,-2.9998006503518213,1.5056314143052738,0.044579077825520716,-0.03946371095902956,0.0023711536196735494,-0.5073278959279807,0.0670175074759255,0.06700810060214303,-3.0,0.7851875625698927,17.7058612638598,-15.529560435933027,0.8811701140085852,0.3659830270993787
0.17999999999999972,0.00444614033845765,0.004446725180648321,-2.9997473286238043,1.4956908466319199,0.05086864669978135,-0.04412630109727955,0.002666086400848755,-0.4970283836353252,0.07539375886163258,0.07538036533986896,-3.0,0.7851316051584698,17.819737967419265,-15.319205781524472,0.8680397595611526,0.3053938101428022
0.17999999999999972,0.00444614033845765,0.004446725180648321,-2.9997473286238043,1.4956908466319199,0.05086864669978135,-0.04412630109727955,0.002666086400848755,-0.4970283836353252,0.07539375886163258,0.07538036533986896,-3.0,0.7851316051584698,17.819737967419265,-15.319205781524472,0.8680397595611526,0.3053938101428022
0.1999999999999993,0.005514172051341367,0.005515015405375541,-2.9996878902670177,1.4859293547849965,0.05753915034191452,-0.048928936915883146,0.0029719178393339263,-0.488074592427044,0.08376967953342754,0.08375130745839895,-3.0,0.7850690562905925,17.91329142445962,-15.098585550283865,0.8543205431020788,0.26313178610710075
