t,x,y,z,psi,u,v,w,r,x_d,y_d,z_d,psi_d,tau_u,tau_v,tau_w,tau_r
0.0,0.0,0.0,-3.0,1.5707963267948966,0.0,-0.0,-0.0,-0.0,0.0,0.0,-3.0,0.7853981633974483,31.20648702565861,-33.719761148530445,0.9809999999999945,-10.0
0.0,0.0,0.0,-3.0,1.5707963267948966,0.0,-0.0,-0.0,-0.0,0.0,0.0,-3.0,0.7853981633974483,29.519705439652924,-31.681947958268573,0.9809999999999945,-10.0
0.019999999999999574,5.864306286932795e-05,5.4272151346467515e-05,-2.999998293913044,1.5695463266881262,0.0027158057492378206,-0.0029301169299932295,8.530434780773533e-05,-0.06250000555731261,0.008377574284877317,0.008377555910807582,-3.0,0.7853948735172888,28.94986281186356,-30.71190358162002,0.9809999999999945,-10.0
0.019999999999999574,5.864306286932795e-05,5.4272151346467515e-05,-2.999998293913044,1.5695463266881262,0.0027158057492378206,-0.0029301169299932295,8.530434780773533e-05,-0.06250000555731261,0.008377574284877317,0.008377555910807582,-3.0,0.7853948735172888,27.392782652519806,-28.766473973760498,0.9809436650086916,-10.0
0.040000000000000924,0.00033960216744252273,0.00031577447351400595,-2.999989763478263,1.563296326232396,0.013140754426180842,-0.013986488482824059,0.00042652173903867663,-0.3125000229380609,0.01675511182161591,0.016754964829541613,-3.0,0.7853850037324983,26.978662141469723,-27.880626200246493,0.9808967321894961,-10.0
0.040000000000000924,0.00033960216744252273,0.00031577447351400595,-2.999989763478263,1.563296326232396,0.013140754426180842,-0.013986488482824059,0.00042652173903867663,-0.3125000229380609,0.01675511182161591,0.016754964829541613,-3.0,0.7853850037324983,25.57610108098107,-26.022711881047655,0.9805764331081578,-10.0
0.0600000000000005,0.000823051066798684,0.0007692661126758504,-2.9999744090711995,1.5520463262323965,0.023002655888080998,-0.02386010402630605,0.0007677203531786247,-0.5624999999415277,0.02513257586223601,0.02513207976670542,-3.0,0.7853685536101284,25.337414479274344,-25.210960594910745,0.9803104576523011,-10.0
0.0600000000000005,0.000823051066798684,0.0007692661126758504,-2.9999744090711995,1.5520463262323965,0.023002655888080998,-0.02386010402630605,0.0007677203531786247,-0.5624999999415277,0.02513257586223601,0.02513207976670542,-3.0,0.7853685536101284,24.101521994950247,-23.429509974959075,0.9795854314758594,-10.0
0.08000000000000007,0.001491180585102789,0.0014008264649191255,-2.9999522331683854,1.5357963262323961,0.03248917501524131,-0.032520089143343325,0.001108795140702945,-0.8124999999914342,0.03350992965908248,0.03350875373796275,-3.0,0.7853455224285562,24.047809686346877,-22.675341860305267,0.9789871760026877,-9.833795343467585
0.08000000000000007,0.001491180585102789,0.0014008264649191255,-2.9999522331683854,1.5357963262323961,0.03248917501524131,-0.032520089143343325,0.001108795140702945,-0.8124999999914342,0.03350992965908248,0.03350875373796275,-3.0,0.7853455224285562,22.977252838629646,-20.959168928742773,0.9777683403898003,-9.074189143455996
0.09999999999999964,0.0023278997927307183,0.002198327522844369,-2.9999232425377516,1.5145671018144622,0.04178104596857222,-0.039930595510778356,0.001449531531694248,-1.061461220926431,0.04188713646498302,0.04188483976671377,-3.0,0.7853159091774201,23.090433168023857,-20.265452341774242,0.9767696602369604,-8.398402929417308
0.09999999999999964,0.0023278997927307183,0.002198327522844369,-2.9999232425377516,1.5145671018144622,0.04178104596857222,-0.039930595510778356,0.001449531531694248,-1.061461220926431,0.04188713646498302,0.04188483976671377,-3.0,0.7853159091774201,22.153411287480917,-18.629366900789503,0.9750072186299952,-7.649006736996409
0.120000000000001,0.0033185925620710507,0.0031516792863593257,-2.9998874496575207,1.488790305326555,0.05103192762591282,-0.04605749196467407,0.001789644011540581,-1.2888398243829529,0.05026415953341084,0.05026019088667537,-3.0,0.7852797125575316,22.41596573649146,-17.99009590540846,0.9735738762468019,-6.996272311482574
